,precision,recall,f1-score,support
Left Hand,0.9027777777777778,0.9027777777777778,0.9027777777777778,72.0
Right Hand,0.9333333333333333,0.9722222222222222,0.9523809523809523,72.0
Feet,0.8493150684931506,0.8611111111111112,0.8551724137931035,72.0
Tongue,0.8970588235294118,0.8472222222222222,0.8714285714285714,72.0
accuracy,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334
macro avg,0.8956212507834184,0.8958333333333334,0.8954399288451013,288.0
weighted avg,0.8956212507834184,0.8958333333333334,0.8954399288451013,288.0
