,precision,recall,f1-score,support
Left Hand,0.9,0.6875,0.7795275590551181,144.0
Right Hand,0.8424657534246576,0.8541666666666666,0.8482758620689655,144.0
Feet,0.762589928057554,0.7361111111111112,0.7491166077738516,144.0
Tongue,0.7237569060773481,0.9097222222222222,0.8061538461538461,144.0
accuracy,0.796875,0.796875,0.796875,0.796875
macro avg,0.8072031468898899,0.796875,0.7957684687629454,576.0
weighted avg,0.8072031468898899,0.796875,0.7957684687629453,576.0
