,precision,recall,f1-score,support
Left Hand,0.8818897637795275,0.7777777777777778,0.8265682656826568,144.0
Right Hand,0.8367346938775511,0.8541666666666666,0.845360824742268,144.0
Feet,0.6824324324324325,0.7013888888888888,0.6917808219178082,144.0
Tongue,0.7857142857142857,0.8402777777777778,0.8120805369127517,144.0
accuracy,0.7934027777777778,0.7934027777777778,0.7934027777777778,0.7934027777777778
macro avg,0.7966927939509492,0.7934027777777777,0.7939476123138711,576.0
weighted avg,0.7966927939509492,0.7934027777777778,0.7939476123138712,576.0
