,precision,recall,f1-score,support
Left Hand,0.896551724137931,0.7222222222222222,0.8,144.0
Right Hand,0.8396946564885496,0.7638888888888888,0.8,144.0
Feet,0.6907894736842105,0.7291666666666666,0.7094594594594594,144.0
Tongue,0.7175141242937854,0.8819444444444444,0.7912772585669782,144.0
accuracy,0.7743055555555556,0.7743055555555556,0.7743055555555556,0.7743055555555556
macro avg,0.7861374946511192,0.7743055555555556,0.7751841795066093,576.0
weighted avg,0.7861374946511192,0.7743055555555556,0.7751841795066094,576.0
