,precision,recall,f1-score,support
Left Fist,0.8333333333333334,0.7142857142857143,0.7692307692307693,7.0
Right Fist,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0
Both Fists,0.75,0.42857142857142855,0.5454545454545454,7.0
Both Feet,0.45454545454545453,0.7142857142857143,0.5555555555555556,7.0
accuracy,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571
macro avg,0.6523268398268398,0.6071428571428571,0.6104173604173604,28.0
weighted avg,0.6523268398268398,0.6071428571428571,0.6104173604173605,28.0
