,precision,recall,f1-score,support
Left Fist,0.875,0.875,0.875,8.0
Right Fist,1.0,1.0,1.0,7.0
Both Fists,0.8571428571428571,0.75,0.8,8.0
Both Feet,0.75,0.8571428571428571,0.8,7.0
accuracy,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
macro avg,0.8705357142857143,0.8705357142857143,0.8687499999999999,30.0
weighted avg,0.8702380952380953,0.8666666666666667,0.8666666666666667,30.0
