,precision,recall,f1-score,support
Left Fist,0.6,0.8571428571428571,0.7058823529411765,7.0
Right Fist,0.6666666666666666,0.5714285714285714,0.6153846153846154,7.0
Both Fists,0.5,0.5714285714285714,0.5333333333333333,7.0
Both Feet,1.0,0.5714285714285714,0.7272727272727273,7.0
accuracy,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429
macro avg,0.6916666666666667,0.6428571428571428,0.6454682572329631,28.0
weighted avg,0.6916666666666667,0.6428571428571429,0.6454682572329631,28.0
